Manufacturer,Model,Titel,Date,Type,Subtype,Group,Rated Power low T [kW],Rated Power medium T [kW],Refrigerant,Mass of Refrigerant [kg],SPL indoor low Power [dBA],SPL outdoor low Power [dBA],SPL indoor high Power [dBA],SPL outdoor high Power [dBA],Bivalence temperature [°C],Tolerance temperature [°C],Max. water heating temperature [°C],Power heating rod low T [kW],Power heating rod medium T [kW],Poff [W],PTOS [W],PSB [W],PCKS [W],eta low T [%],eta medium T [%],SCOP,SEER low T,SEER medium T,P_th_h_ref [W],P_th_c_ref [W],P_el_h_ref [W],P_el_c_ref [W],COP_ref,EER_c_ref,p1_P_el_h [1/°C],p2_P_el_h [1/°C],p3_P_el_h [-],p4_P_el_h [1/°C],p1_COP [-],p2_COP [-],p3_COP [-],p4_COP [-],p1_P_el_c [1/°C],p2_P_el_c [1/°C],p3_P_el_c [-],p4_P_el_c [1/°C],p1_EER [-],p2_EER [-],p3_EER [-],p4_EER [-],MAPE P_th,MAPE P_el,MAPE COP,MAPE Pdc,MAPE P_el_c,MAPE EER
 Bosch Thermotechnik GmbH,Bosch CS5800i/6800iAW 10/12 OR,CS6800iAW 10 ORM-T,11.10.2023,Outdoor Air/Water,Regulated,1.0,10.0,10.0,R290,"1,700 kg",40.0,42.0,40.0,42.0,-7.0,-10.0,75.0,0.72,1.29,33.0,18.0,33.0,34.0,186.0,141.0,4.73,,,9270,,4214,,2.2,,-43.12962528280649,0.0092001138027559,0.1086319242827164,43.07249807507058,210.62701651018216,-0.0842336575122699,7.045930818533917,-210.468916162477,,,,,,,,,34.69894543749795,28.001511893665384,11.141100591421573,,,
 Bosch Thermotechnik GmbH,Bosch CS5800i/6800iAW 10/12 OR,CS6800iAW 10 ORMB-T,11.10.2023,Outdoor Air/Water,Regulated,1.0,10.0,10.0,R290,"1,700 kg",37.0,42.0,37.0,42.0,-7.0,-10.0,75.0,0.71,1.26,33.0,18.0,33.0,34.0,186.0,141.0,4.74,,,9290,,4204,,2.21,,424.7507687179212,0.0091122897389867,0.1131290393823633,-424.80799849557263,141.7737494308111,-0.0839436535849827,7.040158421028893,-141.61506231055074,,,,,,,,,34.6947277214051,28.07984024045539,11.188103626584178,,,
 Bosch Thermotechnik GmbH,Bosch CS5800i/6800iAW 10/12 OR,CS6800iAW 12 ORE-T,11.10.2023,Outdoor Air/Water,Regulated,1.0,12.2,12.0,R290,"1,700 kg",31.0,45.0,31.0,45.0,-7.0,-10.0,75.0,0.38,0.84,33.0,18.0,33.0,67.0,184.0,137.0,4.66,,,11110,,5817,,1.91,,186.02160745423348,0.0081106496025835,0.1097886422838501,-186.0865555848675,-80.32544325842888,-0.0896764193841513,7.155855519760243,80.50237789050882,,,,,,,,,57.74637710762563,51.65450448212534,12.550880737853428,,,
 Bosch Thermotechnik GmbH,Bosch CS5800i/6800iAW 10/12 OR,CS6800iAW 12 ORM-T,11.10.2023,Outdoor Air/Water,Regulated,1.0,12.2,12.0,R290,"1,700 kg",40.0,45.0,40.0,45.0,-7.0,-10.0,75.0,0.37,0.89,33.0,18.0,33.0,67.0,183.0,136.0,4.64,,,11070,,5826,,1.9,,-43.13321428002747,0.0083907535780119,0.0991152890976621,43.06899435388205,283.9293670370685,-0.0906718244382799,7.164868745763329,-283.75880281873776,,,,,,,,,56.17697175210103,50.22299500037353,12.652581665564671,,,
 Bosch Thermotechnik GmbH,Bosch CS5800i/6800iAW 10/12 OR,CS6800iAW 12 ORMB-T,11.10.2023,Outdoor Air/Water,Regulated,1.0,12.2,12.0,R290,"1,700 kg",37.0,45.0,37.0,45.0,-7.0,-10.0,75.0,0.36,0.86,33.0,18.0,33.0,67.0,183.0,136.0,4.64,,,11100,,5842,,1.9,,-29.472803287065915,0.0084775147253661,0.0949598747993734,29.408682908926963,-71.44428039490766,-0.0906623794994393,7.168273196740453,71.61520783901219,,,,,,,,,56.19443408128561,50.17944418610416,12.613676339535218,,,
 Bosch Thermotechnik GmbH,Bosch CS5800i/6800iAW 4/5/7 OR ,CS5800iAW 4 ORE-S,30.03.2023,Outdoor Air/Water,Regulated,1.0,4.4,4.0,R290,"0,950 kg",31.0,39.0,31.0,39.0,-7.0,-10.0,60.0,0.77,0.85,15.0,14.0,15.0,33.0,180.0,130.0,4.58,,,3550,,1675,,2.12,,212.7653492139022,0.0095981382266797,0.1310789250768889,-212.81678940575324,-18.16196011617114,-0.098679739480472,7.469408196645665,18.28666238090793,,,,,,,,,10.070163402259542,5.138163234573744,12.42152290321276,,,
 Bosch Thermotechnik GmbH,Bosch CS5800i/6800iAW 4/5/7 OR ,CS5800iAW 4 ORM-S,30.03.2023,Outdoor Air/Water,Regulated,1.0,4.4,4.0,R290,"0,950 kg",37.0,39.0,37.0,39.0,-7.0,-10.0,60.0,0.79,0.9,15.0,14.0,15.0,33.0,179.0,127.0,4.55,,,3510,,1671,,2.1,,167.34831600377987,0.0095598014116505,0.1339946282411016,-167.39962797918753,-213.611175928338,-0.101008761649604,7.516656629805078,213.72989577126003,,,,,,,,,9.720592204446298,5.248887456351501,12.813528613402848,,,
 Bosch Thermotechnik GmbH,Bosch CS5800i/6800iAW 4/5/7 OR ,CS5800iAW 5 ORE-S,30.03.2023,Outdoor Air/Water,Regulated,1.0,6.2,6.2,R290,"0,950 kg",31.0,41.0,31.0,41.0,-7.0,-10.0,60.0,0.75,1.1,16.0,16.0,16.0,31.0,180.0,137.0,4.57,,,5570,,2640,,2.11,,-71.55652665965411,0.0113927721069842,0.0218224561363797,71.50105689646911,-151.70333155380536,-0.0746747382705769,6.595881641227058,151.8639922718186,,,,,,,,,26.68455283508938,21.166380746726244,9.416097706338912,,,
 Bosch Thermotechnik GmbH,Bosch CS5800i/6800iAW 4/5/7 OR ,CS5800iAW 5 ORM-S,30.03.2023,Outdoor Air/Water,Regulated,1.0,6.2,6.2,R290,"0,950 kg",37.0,41.0,37.0,41.0,-7.0,-10.0,60.0,0.77,1.15,16.0,16.0,16.0,31.0,179.0,136.0,4.55,,,5520,,2641,,2.09,,24.011700049212,0.0113350622123406,0.0244716396976831,-24.06723243894976,-0.4458424843177843,-0.0760558446409145,6.614771930915747,0.6018132650360491,,,,,,,,,26.385356357382896,20.878630651597742,9.64796755254871,,,
 Bosch Thermotechnik GmbH,Bosch CS5800i/6800iAW 4/5/7 OR ,CS5800iAW 7 ORE-S,30.03.2023,Outdoor Air/Water,Regulated,1.0,6.6,6.6,R290,"0,950 kg",31.0,41.0,31.0,41.0,-7.0,-10.0,60.0,0.74,1.39,15.0,15.0,15.0,32.0,180.0,138.0,4.58,,,5940,,2842,,2.09,,92.49600755064868,0.0127077356158148,-0.0439635620511951,-92.54785656828822,-143.63666857796596,-0.0777282166693474,6.710610913219413,143.79061044091057,,,,,,,,,29.711243171503902,24.064559879558058,9.381945661788745,,,
 Bosch Thermotechnik GmbH,Bosch CS5800i/6800iAW 4/5/7 OR ,CS5800iAW 7 ORM-S,30.03.2023,Outdoor Air/Water,Regulated,1.0,6.6,6.6,R290,"0,950 kg",37.0,41.0,37.0,41.0,-7.0,-10.0,60.0,0.75,1.44,15.0,15.0,15.0,32.0,179.0,136.0,4.56,,,5900,,2850,,2.07,,212.76517731619825,0.0127260328319228,-0.0451262142417166,-212.8170336545558,106.23161889063036,-0.0789939516795648,6.72657909133827,-106.08230789542012,,,,,,,,,29.346171818562446,23.57708808169444,9.569366671991428,,,
 Bosch Thermotechnik GmbH,Bosch CS5800i/6800iAW 4/5/7 OR ,CS6800iAW 4 ORE-S,30.03.2023,Outdoor Air/Water,Regulated,1.0,4.4,4.0,R290,"0,950 kg",31.0,39.0,31.0,39.0,-7.0,-10.0,75.0,0.77,0.85,15.0,14.0,15.0,33.0,180.0,130.0,4.58,,,3550,,1675,,2.12,,212.7653492139022,0.0095981382266797,0.1310789250768889,-212.81678940575324,-18.16196011617114,-0.098679739480472,7.469408196645665,18.28666238090793,,,,,,,,,10.070163402259542,5.138163234573744,12.42152290321276,,,
 Bosch Thermotechnik GmbH,Bosch CS5800i/6800iAW 4/5/7 OR ,CS6800iAW 4 ORM-S,30.03.2023,Outdoor Air/Water,Regulated,1.0,4.4,4.0,R290,"0,950 kg",37.0,39.0,37.0,39.0,-7.0,-10.0,75.0,0.79,0.9,15.0,14.0,15.0,33.0,179.0,127.0,4.55,,,3510,,1671,,2.1,,167.34831600377987,0.0095598014116505,0.1339946282411016,-167.39962797918753,-213.611175928338,-0.101008761649604,7.516656629805078,213.72989577126003,,,,,,,,,9.720592204446298,5.248887456351501,12.813528613402848,,,
 Bosch Thermotechnik GmbH,Bosch CS5800i/6800iAW 4/5/7 OR ,CS6800iAW 5 ORE-S,30.03.2023,Outdoor Air/Water,Regulated,1.0,6.2,6.2,R290,"0,950 kg",31.0,41.0,31.0,41.0,-7.0,-10.0,75.0,0.75,1.1,16.0,16.0,16.0,31.0,180.0,137.0,4.57,,,5570,,2640,,2.11,,-71.55652665965411,0.0113927721069842,0.0218224561363797,71.50105689646911,-151.70333155380536,-0.0746747382705769,6.595881641227058,151.8639922718186,,,,,,,,,26.68455283508938,21.166380746726244,9.416097706338912,,,
 Bosch Thermotechnik GmbH,Bosch CS5800i/6800iAW 4/5/7 OR ,CS6800iAW 5 ORM-S,30.03.2023,Outdoor Air/Water,Regulated,1.0,6.2,6.2,R290,"0,950 kg",37.0,41.0,37.0,41.0,-7.0,-10.0,75.0,0.77,1.15,16.0,16.0,16.0,31.0,179.0,136.0,4.55,,,5520,,2641,,2.09,,24.011700049212,0.0113350622123406,0.0244716396976831,-24.06723243894976,-0.4458424843177843,-0.0760558446409145,6.614771930915747,0.6018132650360491,,,,,,,,,26.385356357382896,20.878630651597742,9.64796755254871,,,
 Bosch Thermotechnik GmbH,Bosch CS5800i/6800iAW 4/5/7 OR ,CS6800iAW 7 ORE-S,30.03.2023,Outdoor Air/Water,Regulated,1.0,6.6,6.6,R290,"0,950 kg",31.0,41.0,31.0,41.0,-7.0,-10.0,75.0,0.74,1.39,15.0,15.0,15.0,32.0,180.0,138.0,4.58,,,5940,,2842,,2.09,,92.49600755064868,0.0127077356158148,-0.0439635620511951,-92.54785656828822,-143.63666857796596,-0.0777282166693474,6.710610913219413,143.79061044091057,,,,,,,,,29.711243171503902,24.064559879558058,9.381945661788745,,,
 Bosch Thermotechnik GmbH,Bosch CS5800i/6800iAW 4/5/7 OR ,CS6800iAW 7 ORM-S,30.03.2023,Outdoor Air/Water,Regulated,1.0,6.6,6.6,R290,"0,950 kg",37.0,41.0,37.0,41.0,-7.0,-10.0,75.0,0.75,1.44,15.0,15.0,15.0,32.0,179.0,136.0,4.56,,,5900,,2850,,2.07,,212.76517731619825,0.0127260328319228,-0.0451262142417166,-212.8170336545558,106.23161889063036,-0.0789939516795648,6.72657909133827,-106.08230789542012,,,,,,,,,29.346171818562446,23.57708808169444,9.569366671991428,,,
 Bosch Thermotechnik GmbH,Bosch CS5800iAW 4/5/7 OR180 MCP-S,CS5800iAW 4 OR180 MCP-S,28.08.2023,Outdoor Air/Water,Regulated,1.0,4.4,4.0,R290,"0,950 kg",40.0,40.0,40.0,40.0,-7.0,-10.0,75.0,0.75,1.05,15.0,14.0,15.0,33.0,162.0,121.0,4.14,,,3480,,1619,,2.15,,-498.0459867640401,0.0050680514040788,0.3175245881945879,497.9856227348631,177.27533608494187,-0.088409761960981,7.026160138660529,-177.13807166269706,,,,,,,,,16.84342265921118,9.819220420792986,12.69223450542654,,,
 Bosch Thermotechnik GmbH,Bosch CS5800iAW 4/5/7 OR180 MCP-S,CS5800iAW 5 OR180 MCP-S,28.08.2023,Outdoor Air/Water,Regulated,1.0,6.2,6.2,R290,"0,950 kg",40.0,42.0,40.0,42.0,-7.0,-10.0,75.0,0.73,1.06,16.0,16.0,16.0,31.0,169.0,130.0,4.3,,,5600,,2786,,2.01,,70.52703025813554,0.0126272387579113,-0.0415236871818334,-70.58127947764297,-124.74586806490048,-0.0767554781182681,6.653927791017007,124.90680845446876,,,,,,,,,26.69414452665043,21.270069104898894,8.86059028136605,,,
 Bosch Thermotechnik GmbH,Bosch CS5800iAW 4/5/7 OR180 MCP-S,CS5800iAW 7 OR180 MCP-S,28.08.2023,Outdoor Air/Water,Regulated,1.0,6.6,6.6,R290,"0,950 kg",40.0,42.0,40.0,42.0,-7.0,-10.0,75.0,0.71,1.35,15.0,15.0,15.0,32.0,161.0,131.0,4.11,,,5980,,2861,,2.09,,497.0902575786067,0.011888457052946,-0.0021279907351184,-497.14109130610734,-141.96807304935763,-0.069878232135551,6.330633286202267,142.12562473409017,,,,,,,,,29.360209054981212,26.084228658653245,10.204147325874697,,,
 Bosch Thermotechnik GmbH,Bosch CS5800iAW 4/5/7 OR210 MP-S,CS5800iAW 4 OR210 MP-S,28.08.2023,Outdoor Air/Water,Regulated,1.0,4.4,4.0,R290,"0,950 kg",40.0,40.0,40.0,40.0,-7.0,-10.0,75.0,0.75,1.05,15.0,14.0,15.0,33.0,162.0,121.0,4.14,,,3480,,1619,,2.15,,-498.0459867640401,0.0050680514040788,0.3175245881945879,497.9856227348631,177.27533608494187,-0.088409761960981,7.026160138660529,-177.13807166269706,,,,,,,,,16.84342265921118,9.819220420792986,12.69223450542654,,,
 Bosch Thermotechnik GmbH,Bosch CS5800iAW 4/5/7 OR210 MP-S,CS5800iAW 5 OR210 MP-S,28.08.2023,Outdoor Air/Water,Regulated,1.0,6.2,6.2,R290,"0,950 kg",40.0,42.0,40.0,42.0,-7.0,-10.0,75.0,0.73,1.06,16.0,16.0,16.0,31.0,169.0,130.0,4.3,,,5600,,2786,,2.01,,70.52703025813554,0.0126272387579113,-0.0415236871818334,-70.58127947764297,-124.74586806490048,-0.0767554781182681,6.653927791017007,124.90680845446876,,,,,,,,,26.69414452665043,21.270069104898894,8.86059028136605,,,
 Bosch Thermotechnik GmbH,Bosch CS5800iAW 4/5/7 OR210 MP-S,CS5800iAW 7 OR210 MP-S,28.08.2023,Outdoor Air/Water,Regulated,1.0,6.6,6.6,R290,"0,950 kg",40.0,42.0,40.0,42.0,-7.0,-10.0,75.0,0.71,1.35,15.0,15.0,15.0,32.0,161.0,131.0,4.11,,,5980,,2861,,2.09,,497.0902575786067,0.011888457052946,-0.0021279907351184,-497.14109130610734,-141.96807304935763,-0.069878232135551,6.330633286202267,142.12562473409017,,,,,,,,,29.360209054981212,26.084228658653245,10.204147325874697,,,
 Bosch Thermotechnik GmbH,Bosch CS5800iAW 5/7 OR250 MP-S,CS5800iAW 5 OR250 MP-S,28.08.2023,Outdoor Air/Water,Regulated,1.0,6.2,6.2,R290,"0,950 kg",40.0,42.0,40.0,42.0,-7.0,-10.0,75.0,0.73,1.06,16.0,16.0,16.0,31.0,169.0,130.0,4.3,,,5600,,2786,,2.01,,70.52703025813554,0.0126272387579113,-0.0415236871818334,-70.58127947764297,-124.74586806490048,-0.0767554781182681,6.653927791017007,124.90680845446876,,,,,,,,,26.69414452665043,21.270069104898894,8.86059028136605,,,
 Bosch Thermotechnik GmbH,Bosch CS5800iAW 5/7 OR250 MP-S,CS5800iAW 7 OR250 MP-S,28.08.2023,Outdoor Air/Water,Regulated,1.0,6.6,6.6,R290,"0,950 kg",40.0,42.0,40.0,42.0,-7.0,-10.0,75.0,0.71,1.35,15.0,15.0,15.0,32.0,161.0,131.0,4.11,,,5980,,2861,,2.09,,497.0902575786067,0.011888457052946,-0.0021279907351184,-497.14109130610734,-141.96807304935763,-0.069878232135551,6.330633286202267,142.12562473409017,,,,,,,,,29.360209054981212,26.084228658653245,10.204147325874697,,,
 Bosch Thermotechnik GmbH,Bosch CS7000iLW 12 M/MS,CS7000i LW 12 M,06.07.2017,Brine/Water,Regulated,2.0,11.01,9.58,R410A,"2,390 kg",45.0,,45.0,,-10.0,-10.0,62.0,0.0,0.0,18.0,18.0,18.0,11.0,180.0,139.0,4.69,,,8039,,2577,,3.12,,-0.010422576400806,0.0104225744670422,0.1665660619451986,-0.0385455602633992,0.0903532910412944,-0.0903532157200236,7.748867189677119,-0.0069215534176089,,,,,,,,,15.849050948787127,13.665568784191947,3.973521447117269,,,
 Bosch Thermotechnik GmbH,Bosch CS7000iLW 12 M/MS,CS7000i LW 12 MS,06.07.2017,Brine/Water,Regulated,2.0,11.01,9.58,R410A,"2,390 kg",45.0,,45.0,,-10.0,-10.0,62.0,0.0,0.0,18.0,18.0,18.0,11.0,180.0,139.0,4.69,,,8039,,2577,,3.12,,-0.010422576400806,0.0104225744670422,0.1665660619451986,-0.0385455602633992,0.0903532910412944,-0.0903532157200236,7.748867189677119,-0.0069215534176089,,,,,,,,,15.849050948787127,13.665568784191947,3.973521447117269,,,
 Bosch Thermotechnik GmbH,CS3000AWP 65/75/89,CS3000AWP 65; CS3000AWP 65 P; CS3000AWP 65 MB; CS3000AWP 65 S; CS3000AWP 65 PC; CS3000AWP 65 MBC; CS3000AWP 65 SC; CS3000AWP 65 C,18.06.2024,Outdoor Air/Water,Regulated,1.0,73.8,75.97,R32,"26,500 kg",,82.0,,82.0,-7.0,-10.0,35.0,12.39,11.89,135.0,200.0,135.0,135.0,183.0,134.0,4.65,,,67200,,33103,,2.03,,241.20164626497888,0.0167644467395943,-0.2157654187040151,-241.24550680983683,230.5953906961413,-0.0958813384632607,7.406546188430367,-230.4827121918571,,,,,,,,,14.51132308157632,13.05497943327236,6.841804809903984,,,
 Bosch Thermotechnik GmbH,CS3000AWP 65/75/89,CS3000AWP 75; CS3000AWP 75 P; CS3000AWP 75 MB; CS3000AWP 75 S; CS3000AWP 75 PC; CS3000AWP 75 MBC; CS3000AWP 75 SC; CS3000AWP 75 C,18.06.2024,Outdoor Air/Water,Regulated,1.0,78.0,79.0,R32,"26,500 kg",,83.0,,83.0,-7.0,-10.0,35.0,11.0,14.94,135.0,200.0,135.0,135.0,181.0,132.0,4.6,,,69900,,34776,,2.01,,168.5804120616163,0.0169742627465439,-0.2109863295662273,-168.62284715825714,137.3084646117375,-0.092077933902261,7.215238361672137,-137.19705305143398,,,,,,,,,13.5039371085612,13.04302199139622,6.0875288848326,,,
 Bosch Thermotechnik GmbH,CS3000AWP 65/75/89,CS3000AWP 89; CS3000AWP 89 P; CS3000AWP 89 MB; CS3000AWP 89 S; CS3000AWP 89 PC; CS3000AWP 89 MBC; CS3000AWP 89 SC; CS3000AWP 89 C,18.06.2024,Outdoor Air/Water,Regulated,1.0,80.6,83.47,R32,"26,500 kg",,84.0,,84.0,-7.0,-10.0,35.0,13.6,19.39,135.0,200.0,135.0,135.0,180.0,132.0,4.56,,,73840,,36920,,2.0,,184.33738417618983,0.0170450975730265,-0.2220702320834536,-184.3799038822396,-0.955036418260422,-0.0889024626743978,7.062606115234912,1.0656552837330406,,,,,,,,,15.035115976079677,14.700200039710538,5.633359723000002,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW MB-10/12 AR,Logatherm WLW176i-10 AR E,11.10.2023,Outdoor Air/Water,Regulated,1.0,10.0,10.0,R290,"1,700 kg",31.0,42.0,31.0,42.0,-7.0,-10.0,75.0,0.71,1.23,33.0,18.0,33.0,34.0,188.0,142.0,4.77,,,9320,,4198,,2.22,,250.3091211568334,0.0094030282016178,0.1007044303275103,-250.365793019786,210.629837368374,-0.0834329797343721,7.054843953856844,-210.4660760035276,,,,,,,,,34.589959262939274,28.034442427294096,10.942462461706087,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW MB-10/12 AR,Logatherm WLW176i-10 AR E (60°C),11.10.2023,Outdoor Air/Water,Regulated,1.0,10.0,10.0,R290,"1,700 kg",31.0,42.0,31.0,42.0,-7.0,-10.0,60.0,0.71,1.23,33.0,18.0,33.0,34.0,188.0,142.0,4.77,,,9320,,4198,,2.22,,250.3091211568334,0.0094030282016178,0.1007044303275103,-250.365793019786,210.629837368374,-0.0834329797343721,7.054843953856844,-210.4660760035276,,,,,,,,,34.589959262939274,28.034442427294096,10.942462461706087,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW MB-10/12 AR,Logatherm WLW176i-10 AR T180,11.10.2023,Outdoor Air/Water,Regulated,1.0,10.0,10.0,R290,"1,700 kg",40.0,42.0,40.0,42.0,-7.0,-10.0,75.0,0.72,1.29,33.0,18.0,33.0,34.0,186.0,141.0,4.73,,,9270,,4214,,2.2,,-43.12962528280649,0.0092001138027559,0.1086319242827164,43.07249807507058,210.62701651018216,-0.0842336575122699,7.045930818533917,-210.468916162477,,,,,,,,,34.69894543749795,28.001511893665384,11.141100591421573,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW MB-10/12 AR,Logatherm WLW176i-10 AR T180 (60°C),11.10.2023,Outdoor Air/Water,Regulated,1.0,10.0,10.0,R290,"1,700 kg",40.0,42.0,40.0,42.0,-7.0,-10.0,60.0,0.72,1.29,33.0,18.0,33.0,34.0,186.0,141.0,4.73,,,9270,,4214,,2.2,,-43.12962528280649,0.0092001138027559,0.1086319242827164,43.07249807507058,210.62701651018216,-0.0842336575122699,7.045930818533917,-210.468916162477,,,,,,,,,34.69894543749795,28.001511893665384,11.141100591421573,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW MB-10/12 AR,Logatherm WLW176i-10 AR TP70,11.10.2023,Outdoor Air/Water,Regulated,1.0,10.0,10.0,R290,"1,700 kg",37.0,42.0,37.0,42.0,-7.0,-10.0,75.0,0.71,1.26,33.0,18.0,33.0,34.0,186.0,141.0,4.74,,,9290,,4204,,2.21,,424.7507687179212,0.0091122897389867,0.1131290393823633,-424.80799849557263,141.7737494308111,-0.0839436535849827,7.040158421028893,-141.61506231055074,,,,,,,,,34.6947277214051,28.07984024045539,11.188103626584178,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW MB-10/12 AR,Logatherm WLW176i-10 AR TP70 (60°C),11.10.2023,Outdoor Air/Water,Regulated,1.0,10.0,10.0,R290,"1,700 kg",37.0,42.0,37.0,42.0,-7.0,-10.0,60.0,0.71,1.26,33.0,18.0,33.0,34.0,186.0,141.0,4.74,,,9290,,4204,,2.21,,424.7507687179212,0.0091122897389867,0.1131290393823633,-424.80799849557263,141.7737494308111,-0.0839436535849827,7.040158421028893,-141.61506231055074,,,,,,,,,34.6947277214051,28.07984024045539,11.188103626584178,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW MB-10/12 AR,Logatherm WLW176i-12 AR E,11.10.2023,Outdoor Air/Water,Regulated,1.0,12.2,12.0,R290,"1,700 kg",31.0,45.0,31.0,45.0,-7.0,-10.0,75.0,0.38,0.84,33.0,18.0,33.0,67.0,184.0,137.0,4.66,,,11110,,5817,,1.91,,186.02160745423348,0.0081106496025835,0.1097886422838501,-186.0865555848675,-80.32544325842888,-0.0896764193841513,7.155855519760243,80.50237789050882,,,,,,,,,57.74637710762563,51.65450448212534,12.550880737853428,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW MB-10/12 AR,Logatherm WLW176i-12 AR E (60°C),11.10.2023,Outdoor Air/Water,Regulated,1.0,12.2,12.0,R290,"1,700 kg",31.0,45.0,31.0,45.0,-7.0,-10.0,60.0,0.38,0.84,33.0,18.0,33.0,67.0,184.0,137.0,4.66,,,11110,,5817,,1.91,,186.02160745423348,0.0081106496025835,0.1097886422838501,-186.0865555848675,-80.32544325842888,-0.0896764193841513,7.155855519760243,80.50237789050882,,,,,,,,,57.74637710762563,51.65450448212534,12.550880737853428,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW MB-10/12 AR,Logatherm WLW176i-12 AR T180,11.10.2023,Outdoor Air/Water,Regulated,1.0,12.2,12.0,R290,"1,700 kg",40.0,45.0,40.0,45.0,-7.0,-10.0,75.0,0.37,0.89,33.0,18.0,33.0,67.0,183.0,136.0,4.64,,,11070,,5826,,1.9,,-43.13321428002747,0.0083907535780119,0.0991152890976621,43.06899435388205,283.9293670370685,-0.0906718244382799,7.164868745763329,-283.75880281873776,,,,,,,,,56.17697175210103,50.22299500037353,12.652581665564671,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW MB-10/12 AR,Logatherm WLW176i-12 AR T180 (60°C),11.10.2023,Outdoor Air/Water,Regulated,1.0,12.2,12.0,R290,"1,700 kg",40.0,45.0,40.0,45.0,-7.0,-10.0,60.0,0.37,0.89,33.0,18.0,33.0,67.0,183.0,136.0,4.64,,,11070,,5826,,1.9,,-43.13321428002747,0.0083907535780119,0.0991152890976621,43.06899435388205,283.9293670370685,-0.0906718244382799,7.164868745763329,-283.75880281873776,,,,,,,,,56.17697175210103,50.22299500037353,12.652581665564671,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW MB-10/12 AR,Logatherm WLW176i-12 AR TP70,11.10.2023,Outdoor Air/Water,Regulated,1.0,12.2,12.0,R290,"1,700 kg",37.0,45.0,37.0,45.0,-7.0,-10.0,75.0,0.36,0.86,33.0,18.0,33.0,67.0,183.0,136.0,4.64,,,11100,,5842,,1.9,,-29.472803287065915,0.0084775147253661,0.0949598747993734,29.408682908926963,-71.44428039490766,-0.0906623794994393,7.168273196740453,71.61520783901219,,,,,,,,,56.19443408128561,50.17944418610416,12.613676339535218,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW MB-10/12 AR,Logatherm WLW176i-12 AR TP70 (60°C),11.10.2023,Outdoor Air/Water,Regulated,1.0,12.2,12.0,R290,"1,700 kg",37.0,45.0,37.0,45.0,-7.0,-10.0,60.0,0.36,0.86,33.0,18.0,33.0,67.0,183.0,136.0,4.64,,,11100,,5842,,1.9,,-29.472803287065915,0.0084775147253661,0.0949598747993734,29.408682908926963,-71.44428039490766,-0.0906623794994393,7.168273196740453,71.61520783901219,,,,,,,,,56.19443408128561,50.17944418610416,12.613676339535218,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW MB-10/12 AR,Logatherm WLW186i-10 AR E,11.10.2023,Outdoor Air/Water,Regulated,1.0,10.0,10.0,R290,"1,700 kg",31.0,42.0,31.0,42.0,-7.0,-10.0,75.0,0.71,1.23,33.0,18.0,33.0,34.0,188.0,142.0,4.77,,,9320,,4198,,2.22,,250.3091211568334,0.0094030282016178,0.1007044303275103,-250.365793019786,210.629837368374,-0.0834329797343721,7.054843953856844,-210.4660760035276,,,,,,,,,34.589959262939274,28.034442427294096,10.942462461706087,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW MB-10/12 AR,Logatherm WLW186i-10 AR E W,11.10.2023,Outdoor Air/Water,Regulated,1.0,10.0,10.0,R290,"1,700 kg",31.0,42.0,31.0,42.0,-7.0,-10.0,75.0,0.71,1.23,33.0,18.0,33.0,34.0,188.0,142.0,4.77,,,9320,,4198,,2.22,,250.3091211568334,0.0094030282016178,0.1007044303275103,-250.365793019786,210.629837368374,-0.0834329797343721,7.054843953856844,-210.4660760035276,,,,,,,,,34.589959262939274,28.034442427294096,10.942462461706087,,,
 Bosch Thermotechnik GmbH (Buderus),Buderus Logatherm WLW MB-10/12 AR,Logatherm WLW186i-10 AR T180,11.10.2023,Outdoor Air/Water,Regulated,1.0,10.0,10.0,R290,"1,700 kg",40.0,42.0,40.0,42.0,-7.0,-10.0,75.0,0.72,1.29,33.0,18.0,33.0,34.0,186.0,141.0,4.73,,,9270,,4214,,2.2,,-43.12962528280649,0.0092001138027559,0.1086319242827164,43.07249807507058,210.62701651018216,-0.0842336575122699,7.045930818533917,-210.468916162477,,,,,,,,,34.69894543749795,28.001511893665384,11.141100591421573,,,
